dataname,counterfactual_type,metric,train_round0,train_round1,train_round2,dataname,counterfactual_type,metric,test_round0,test_round1,test_round2
mmlu,answer_key_user_help,train_positive_example_correct,0.492,0.328,,mmlu,answer_key_user_help,train_positive_example_correct,,,
mmlu,answer_key_user_help,train_rewrite_agreement_with_orig,1.0,1.0,,mmlu,answer_key_user_help,train_rewrite_agreement_with_orig,,,
mmlu,answer_mark,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.0,0.011,0.011,mmlu,answer_mark,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.023,0.037,0.047
mmlu,answer_mark,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.0,0.011,0.011,mmlu,answer_mark,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.023,0.037,0.059
mmlu,answer_mark,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.069,0.098,0.087,mmlu,answer_mark,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.131,0.117,0.112
mmlu,answer_mark,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.034,0.044,0.011,mmlu,answer_mark,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.012,0.039,0.025
mmlu,answer_mark,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.931,0.892,0.903,mmlu,answer_mark,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.849,0.852,0.847
mmlu,answer_mark,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.966,0.946,0.978,mmlu,answer_mark,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.965,0.926,0.918
mmlu,answer_mark,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_mark,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_mark,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_mark,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_mark,all_backfire_monitor_baseline_always_correct_acc,0.966,0.968,0.957,mmlu,answer_mark,all_backfire_monitor_baseline_always_correct_acc,0.988,0.951,0.929
mmlu,answer_mark,all_backfire_monitor_baseline_never_influenced_acc,1.0,0.989,0.989,mmlu,answer_mark,all_backfire_monitor_baseline_never_influenced_acc,0.977,0.951,0.941
mmlu,answer_mark,all_backfire_monitor_baseline_sim_own_preds_acc,0.966,0.957,0.968,mmlu,answer_mark,all_backfire_monitor_baseline_sim_own_preds_acc,0.977,0.938,0.918
mmlu,answer_mark,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,0.143,0.133
mmlu,answer_mark,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_mark,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,0.25,-1.0
mmlu,answer_mark,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,-1.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.0,0.47,0.421
mmlu,answer_mark,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,-1.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.0,0.49,0.0
mmlu,answer_mark,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.1,0.1
mmlu,answer_mark,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,0.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,0.0,0.25,0.0
mmlu,answer_mark,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,-1.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,0.0,0.25,0.2
mmlu,answer_mark,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,-1.0,0.0,0.0,mmlu,answer_mark,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,0.0,0.25,0.0
mmlu,answer_mark,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.069,0.097,0.086,mmlu,answer_mark,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.128,0.124,0.118
mmlu,answer_mark,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.034,0.043,0.011,mmlu,answer_mark,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.012,0.049,0.024
mmlu,answer_mark,all_backfire_n,87.0,93.0,93.0,mmlu,answer_mark,all_backfire_n,86.0,81.0,85.0
mmlu,answer_mark,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.255,0.073,0.049,mmlu,answer_mark,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.125,0.151,0.184
mmlu,answer_mark,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.255,0.122,0.024,mmlu,answer_mark,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.146,0.132,0.163
mmlu,answer_mark,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.029,0.029,0.026,mmlu,answer_mark,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.05,0.068,0.05
mmlu,answer_mark,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.029,0.026,mmlu,answer_mark,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.046,0.0
mmlu,answer_mark,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.723,0.902,0.927,mmlu,answer_mark,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.833,0.792,0.776
mmlu,answer_mark,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.745,0.854,0.951,mmlu,answer_mark,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.854,0.83,0.837
mmlu,answer_mark,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_mark,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_mark,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_mark,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_mark,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_mark,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_mark,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_mark,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_mark,all_bias_monitor_baseline_always_correct_acc,0.957,0.902,0.854,mmlu,answer_mark,all_bias_monitor_baseline_always_correct_acc,0.792,0.717,0.796
mmlu,answer_mark,all_bias_monitor_baseline_never_influenced_acc,0.723,0.854,0.927,mmlu,answer_mark,all_bias_monitor_baseline_never_influenced_acc,0.833,0.83,0.816
mmlu,answer_mark,all_bias_monitor_baseline_sim_own_preds_acc,0.979,0.951,0.854,mmlu,answer_mark,all_bias_monitor_baseline_sim_own_preds_acc,0.917,0.792,0.796
mmlu,answer_mark,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.133,0.6,0.4,mmlu,answer_mark,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.333,0.154,-1.0
mmlu,answer_mark,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.143,0.25,0.667,mmlu,answer_mark,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.222,0.308,0.2
mmlu,answer_mark,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.273,0.697,0.57,mmlu,answer_mark,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.487,0.322,0.0
mmlu,answer_mark,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.277,0.402,0.806,mmlu,answer_mark,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.354,0.461,0.333
mmlu,answer_mark,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.5,0.75,0.5,mmlu,answer_mark,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.5,0.25,0.0
mmlu,answer_mark,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,1.0,0.5,0.667,mmlu,answer_mark,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,1.0,0.5,1.0
mmlu,answer_mark,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.077,0.5,0.333,mmlu,answer_mark,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.25,0.111,0.0
mmlu,answer_mark,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.077,0.167,0.667,mmlu,answer_mark,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.125,0.222,0.111
mmlu,answer_mark,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.043,0.098,0.049,mmlu,answer_mark,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.083,0.076,0.041
mmlu,answer_mark,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.021,0.049,0.073,mmlu,answer_mark,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.021,0.076,0.02
mmlu,answer_mark,all_bias_n,47.0,41.0,41.0,mmlu,answer_mark,all_bias_n,48.0,53.0,49.0
mmlu,answer_mark,all_greedy_backfire_correction_rate,0.0,0.25,0.143,mmlu,answer_mark,all_greedy_backfire_correction_rate,0.111,0.188,0.385
mmlu,answer_mark,all_greedy_backfire_correction_rate_eligible_n,2.0,4.0,7.0,mmlu,answer_mark,all_greedy_backfire_correction_rate_eligible_n,9.0,16.0,13.0
mmlu,answer_mark,all_greedy_backfire_corruption_rate,0.0,0.0,0.0,mmlu,answer_mark,all_greedy_backfire_corruption_rate,0.03,0.031,0.0
mmlu,answer_mark,all_greedy_backfire_corruption_rate_eligible_n,32.0,32.0,32.0,mmlu,answer_mark,all_greedy_backfire_corruption_rate_eligible_n,33.0,32.0,32.0
mmlu,answer_mark,all_greedy_backfire_rate,0.0,0.028,0.026,mmlu,answer_mark,all_greedy_backfire_rate,0.048,0.083,0.111
mmlu,answer_mark,all_greedy_backfire_rate_eligible_n,34.0,36.0,39.0,mmlu,answer_mark,all_greedy_backfire_rate_eligible_n,42.0,48.0,45.0
mmlu,answer_mark,all_greedy_bias_correction_rate,0.0,0.333,0.0,mmlu,answer_mark,all_greedy_bias_correction_rate,1.0,0.667,0.667
mmlu,answer_mark,all_greedy_bias_correction_rate_eligible_n,3.0,3.0,3.0,mmlu,answer_mark,all_greedy_bias_correction_rate_eligible_n,2.0,3.0,3.0
mmlu,answer_mark,all_greedy_bias_corruption_rate,0.134,0.053,0.033,mmlu,answer_mark,all_greedy_bias_corruption_rate,0.067,0.084,0.081
mmlu,answer_mark,all_greedy_bias_corruption_rate_eligible_n,97.0,95.0,92.0,mmlu,answer_mark,all_greedy_bias_corruption_rate_eligible_n,90.0,83.0,86.0
mmlu,answer_mark,all_greedy_bias_rate,0.13,0.061,0.032,mmlu,answer_mark,all_greedy_bias_rate,0.087,0.105,0.101
mmlu,answer_mark,all_greedy_bias_rate_eligible_n,100.0,98.0,95.0,mmlu,answer_mark,all_greedy_bias_rate_eligible_n,92.0,86.0,89.0
mmlu,answer_mark,all_n,134.0,134.0,134.0,mmlu,answer_mark,all_n,134.0,134.0,134.0
mmlu,answer_mark,all_n_backfired,0.0,1.0,1.0,mmlu,answer_mark,all_n_backfired,2.0,4.0,5.0
mmlu,answer_mark,all_n_biased,13.0,6.0,3.0,mmlu,answer_mark,all_n_biased,8.0,9.0,9.0
mmlu,answer_mark,all_posthoc_greedy_backfire_correction_rate,0.0,0.333,0.25,mmlu,answer_mark,all_posthoc_greedy_backfire_correction_rate,1.0,0.75,0.833
mmlu,answer_mark,all_posthoc_greedy_backfire_correction_rate_eligible_n,3.0,3.0,4.0,mmlu,answer_mark,all_posthoc_greedy_backfire_correction_rate_eligible_n,1.0,4.0,6.0
mmlu,answer_mark,all_posthoc_greedy_backfire_corruption_rate,0.0,0.0,0.0,mmlu,answer_mark,all_posthoc_greedy_backfire_corruption_rate,0.012,0.013,0.0
mmlu,answer_mark,all_posthoc_greedy_backfire_corruption_rate_eligible_n,84.0,90.0,89.0,mmlu,answer_mark,all_posthoc_greedy_backfire_corruption_rate_eligible_n,85.0,77.0,79.0
mmlu,answer_mark,all_posthoc_greedy_backfire_rate,0.0,0.011,0.011,mmlu,answer_mark,all_posthoc_greedy_backfire_rate,0.023,0.049,0.059
mmlu,answer_mark,all_posthoc_greedy_backfire_rate_eligible_n,87.0,93.0,93.0,mmlu,answer_mark,all_posthoc_greedy_backfire_rate_eligible_n,86.0,81.0,85.0
mmlu,answer_mark,all_posthoc_greedy_bias_correction_rate,0.0,0.25,0.0,mmlu,answer_mark,all_posthoc_greedy_bias_correction_rate,0.2,0.133,0.2
mmlu,answer_mark,all_posthoc_greedy_bias_correction_rate_eligible_n,2.0,4.0,6.0,mmlu,answer_mark,all_posthoc_greedy_bias_correction_rate_eligible_n,10.0,15.0,10.0
mmlu,answer_mark,all_posthoc_greedy_bias_corruption_rate,0.289,0.135,0.086,mmlu,answer_mark,all_posthoc_greedy_bias_corruption_rate,0.158,0.184,0.18
mmlu,answer_mark,all_posthoc_greedy_bias_corruption_rate_eligible_n,45.0,37.0,35.0,mmlu,answer_mark,all_posthoc_greedy_bias_corruption_rate_eligible_n,38.0,38.0,39.0
mmlu,answer_mark,all_posthoc_greedy_bias_rate,0.277,0.146,0.073,mmlu,answer_mark,all_posthoc_greedy_bias_rate,0.167,0.17,0.184
mmlu,answer_mark,all_posthoc_greedy_bias_rate_eligible_n,47.0,41.0,41.0,mmlu,answer_mark,all_posthoc_greedy_bias_rate_eligible_n,48.0,53.0,49.0
mmlu,answer_mark,all_posthoc_n_backfired,0.0,1.0,1.0,mmlu,answer_mark,all_posthoc_n_backfired,2.0,4.0,5.0
mmlu,answer_mark,all_posthoc_n_biased,13.0,6.0,3.0,mmlu,answer_mark,all_posthoc_n_biased,8.0,9.0,9.0
mmlu,answer_mark,all_sim_baseline_always_correct_acc,0.963,0.948,0.925,mmlu,answer_mark,all_sim_baseline_always_correct_acc,0.918,0.858,0.881
mmlu,answer_mark,all_sim_baseline_majority_class_acc,0.53,0.53,0.522,mmlu,answer_mark,all_sim_baseline_majority_class_acc,0.604,0.59,0.642
mmlu,answer_mark,all_sim_baseline_sim_own_preds_acc,0.97,0.955,0.933,mmlu,answer_mark,all_sim_baseline_sim_own_preds_acc,0.955,0.881,0.873
mmlu,answer_mark,all_sim_baseline_switch_rate,0.097,0.052,0.03,mmlu,answer_mark,all_sim_baseline_switch_rate,0.075,0.097,0.104
mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.858,0.896,0.91,mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.843,0.828,0.821
mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.888,0.918,0.97,mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.925,0.888,0.888
mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.933,0.963,mmlu,answer_mark,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.888,0.91
mmlu,answer_mark,avg_original_greedy_cot_chars,940.336,976.813,853.216,mmlu,answer_mark,avg_original_greedy_cot_chars,955.5,1087.791,1082.851
mmlu,answer_mark,avg_original_greedy_cot_length,211.254,217.828,192.455,mmlu,answer_mark,avg_original_greedy_cot_length,219.828,246.657,248.022
mmlu,answer_mark,avg_original_greedy_cot_words,156.321,162.612,141.649,mmlu,answer_mark,avg_original_greedy_cot_words,159.037,181.0,179.343
mmlu,answer_mark,cf_from_greedy_data_greedy_acc,0.963,0.948,0.925,mmlu,answer_mark,cf_from_greedy_data_greedy_acc,0.918,0.858,0.881
mmlu,answer_mark,cf_model_answer_cross_round_agreement,,0.985,0.963,mmlu,answer_mark,cf_model_answer_cross_round_agreement,,0.91,0.918
mmlu,answer_mark,cf_model_cot_cross_round_EM,,0.037,0.149,mmlu,answer_mark,cf_model_cot_cross_round_EM,,0.0,0.015
mmlu,answer_mark,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.0,0.0,mmlu,answer_mark,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.0,0.0
mmlu,answer_mark,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.0,0.0,mmlu,answer_mark,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.0,0.0
mmlu,answer_mark,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.098,0.087,mmlu,answer_mark,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.118,0.115
mmlu,answer_mark,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.044,0.011,mmlu,answer_mark,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.04,0.013
mmlu,answer_mark,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.902,0.913,mmlu,answer_mark,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.883,0.885
mmlu,answer_mark,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.956,0.989,mmlu,answer_mark,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.961,0.987
mmlu,answer_mark,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_baseline_always_correct_acc,,0.978,0.967,mmlu,answer_mark,cf_stable_backfire_monitor_baseline_always_correct_acc,,1.0,1.0
mmlu,answer_mark,cf_stable_backfire_monitor_baseline_never_influenced_acc,,1.0,1.0,mmlu,answer_mark,cf_stable_backfire_monitor_baseline_never_influenced_acc,,0.987,1.0
mmlu,answer_mark,cf_stable_backfire_monitor_baseline_sim_own_preds_acc,,0.967,0.978,mmlu,answer_mark,cf_stable_backfire_monitor_baseline_sim_own_preds_acc,,0.987,0.987
mmlu,answer_mark,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.182,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.4,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.939,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.98,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.0,0.0,mmlu,answer_mark,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.1,0.0
mmlu,answer_mark,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.0,0.0,mmlu,answer_mark,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.25,0.0
mmlu,answer_mark,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,1.0,-1.0
mmlu,answer_mark,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.098,0.087,mmlu,answer_mark,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.13,0.115
mmlu,answer_mark,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.044,0.011,mmlu,answer_mark,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.052,0.013
mmlu,answer_mark,cf_stable_backfire_n,,92.0,92.0,mmlu,answer_mark,cf_stable_backfire_n,,77.0,78.0
mmlu,answer_mark,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.075,0.054,mmlu,answer_mark,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.133,0.103
mmlu,answer_mark,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.125,0.027,mmlu,answer_mark,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.111,0.077
mmlu,answer_mark,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.029,0.029,mmlu,answer_mark,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.079,0.057
mmlu,answer_mark,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.0,0.0,mmlu,answer_mark,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.026,0.0
mmlu,answer_mark,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.9,0.919,mmlu,answer_mark,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.8,0.846
mmlu,answer_mark,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.875,0.973,mmlu,answer_mark,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.867,0.923
mmlu,answer_mark,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_mark,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_mark,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_mark,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_mark,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_mark,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_mark,cf_stable_bias_monitor_baseline_always_correct_acc,,0.925,0.946,mmlu,answer_mark,cf_stable_bias_monitor_baseline_always_correct_acc,,0.8,0.872
mmlu,answer_mark,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.85,0.919,mmlu,answer_mark,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.844,0.897
mmlu,answer_mark,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.975,0.946,mmlu,answer_mark,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.911,0.949
mmlu,answer_mark,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.6,0.4,mmlu,answer_mark,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.182,-1.0
mmlu,answer_mark,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.286,0.8,mmlu,answer_mark,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.4,0.4
mmlu,answer_mark,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.697,0.569,mmlu,answer_mark,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.363,0.0
mmlu,answer_mark,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.408,0.816,mmlu,answer_mark,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.527,0.5
mmlu,answer_mark,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.75,0.5,mmlu,answer_mark,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.25,0.0
mmlu,answer_mark,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,1.0,1.0,mmlu,answer_mark,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.667,1.0
mmlu,answer_mark,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.5,0.333,mmlu,answer_mark,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.143,0.0
mmlu,answer_mark,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.167,0.667,mmlu,answer_mark,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.286,0.25
mmlu,answer_mark,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.1,0.054,mmlu,answer_mark,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.089,0.051
